#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:alignment_534b2f5760fc" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:alignment_534b2f5760fc" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:alignment_534b2f5760fc" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:alignment_534b2f5760fc" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:alignment_534b2f5760fc" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.alignment_534b2f5760fc" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:alignment_534b2f5760fc" name="distribution" x="@popSize.t:alignment_534b2f5760fc">
#            <OneOnX id="OneOnX.100" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_534b2f5760fc" id="treeLikelihood.alignment_534b2f5760fc" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_534b2f5760fc">
#            <siteModel id="SiteModel.s:alignment_534b2f5760fc" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_534b2f5760fc" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_534b2f5760fc" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_534b2f5760fc" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment_534b2f5760fc" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment_534b2f5760fc" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment_534b2f5760fc" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	popSize	CoalescentConstant
77000	-8191.762513448535	-8181.103944874941	-10.658568573594692	-8181.103944874941	0.9913804929523711	2.097168248108302	-9.91798059212834
78000	-8196.690966726956	-8185.13685658495	-11.554110142005843	-8185.13685658495	0.9762077153355126	3.975281973668928	-10.174014459643384
79000	-8192.651960798623	-8182.031949281962	-10.620011516661084	-8182.031949281962	1.0055830150461442	1.7419649473086192	-10.06499776052931
80000	-8193.36909053668	-8182.070039884202	-11.299050652479146	-8182.070039884202	0.9982858031037205	3.712670279558499	-9.987299282854421
81000	-8197.180112625038	-8187.316342243602	-9.863770381435009	-8187.316342243602	0.9350814201421869	2.191097398320709	-9.079367867989223
82000	-8191.91343804279	-8181.302655036938	-10.610783005852799	-8181.302655036938	0.9702653929894679	1.8972052527384242	-9.970401122156012
83000	-8192.830934259171	-8182.373772842803	-10.457161416368125	-8182.373772842803	0.9947998084204444	2.6689773584559138	-9.47546602913799
84000	-8196.365215816011	-8186.000302849619	-10.364912966391168	-8186.000302849619	0.920796894341549	2.9386271545378455	-9.286970448336488
85000	-8200.687692989313	-8187.397199076868	-13.29049391244465	-8187.397199076868	1.029623469863934	6.599539137702498	-11.403494093471165
86000	-8193.809459572216	-8183.6798079577375	-10.129651614477556	-8183.6798079577375	0.9452450037186848	2.2873641573499586	-9.302251482838408
87000	-8194.292879339695	-8182.937450743584	-11.355428596110574	-8182.937450743584	1.0194517167220427	3.6753418943891214	-10.053782435286191
88000	-8192.53600700899	-8181.915521284882	-10.620485724108077	-8181.915521284882	0.9468732841604491	2.59982205166427	-9.665042723090467
89000	-8192.23668883313	-8181.008553172073	-11.228135661057957	-8181.008553172073	0.9731160157957383	1.3296268397010362	-10.94323732984524
90000	-8196.421469745394	-8184.451921950198	-11.969547795196046	-8184.451921950198	1.0846948434396453	4.439613865967529	-10.478980389658203
91000	-8191.4687705741935	-8180.987023726044	-10.481746848149283	-8180.987023726044	0.9869738740969168	1.718606073351651	-9.940233308363714
92000	-8195.153868425541	-8183.237177336481	-11.916691089060436	-8183.237177336481	0.9987033656446241	4.264791885351835	-10.466297705238928
93000	-8197.120825953181	-8185.694728451876	-11.42609750130501	-8185.694728451876	0.9951086581179145	1.395881732917501	-11.09257121909412
94000	-8191.679214827153	-8180.340708266474	-11.338506560678846	-8180.340708266474	0.9340585906337446	3.9546626401607305	-9.963611262677539
95000	-8192.87440505889	-8180.862558459769	-12.011846599121492	-8180.862558459769	0.9969311322362782	4.785080838526536	-10.446343680205354
96000	-8192.936510596826	-8182.091218109356	-10.845292487469807	-8182.091218109356	0.9894518450405675	2.470165428924959	-9.941007363799402
97000	-8194.623428144416	-8183.028005637218	-11.595422507198254	-8183.028005637218	1.0072538205580293	4.18097454388074	-10.164878143366462
98000	-8190.829196137921	-8180.192979766161	-10.636216371759025	-8180.192979766161	0.9974157781358899	2.573239034205249	-9.691050941800777
99000	-8194.674268502347	-8184.84073369824	-9.833534804106996	-8184.84073369824	0.9618432550942743	1.6966295697571834	-9.304891127034901
100000	-8191.647124006447	-8181.082042637674	-10.56508136877235	-8181.082042637674	0.9563648419426634	2.1453020375527183	-9.801801016257286
101000	-8191.762853917878	-8181.177246855056	-10.58560706282142	-8181.177246855056	1.00059621773973	2.6111296465275733	-9.625824120362587
102000	-8191.549529055647	-8180.836557513642	-10.712971542005004	-8180.836557513642	0.9531753157511149	2.91020691107582	-9.644747359886853
103000	-8192.971303441718	-8181.346646731482	-11.624656710236488	-8181.346646731482	0.9834200903051634	4.107264041037492	-10.211899586839813
104000	-8191.014741649219	-8180.77353362781	-10.241208021409355	-8180.77353362781	0.9417574934410173	2.3602657868444368	-9.382433787168914
105000	-8195.42971320272	-8184.819315594314	-10.610397608406661	-8184.819315594314	0.9977791460007646	2.830749396292464	-9.56985612746237
106000	-8198.75694059621	-8183.405574568453	-15.351366027756585	-8183.405574568453	0.9140589540646953	10.7574616011904	-12.975766411524283
107000	-8193.17177994329	-8182.518909493807	-10.652870449483897	-8182.518909493807	1.0129443145782129	2.580543108701216	-9.70487056545538
108000	-8195.984631015624	-8183.09785097552	-12.886780040105469	-8183.09785097552	0.929118713915123	0.865541247231186	-13.03118028849404
109000	-8193.226868675563	-8182.747948059434	-10.47892061613015	-8182.747948059434	1.0060115258886533	1.9434304581790594	-9.814465927204951
110000	-8194.607879132105	-8182.184125534303	-12.423753597801381	-8182.184125534303	1.0337830030695843	5.3282244042248195	-10.750735547540163
111000	-8190.623088449738	-8180.001647146801	-10.621441302937153	-8180.001647146801	0.9528437259157652	1.8210464216847349	-10.022030010103245
112000	-8193.777656007147	-8180.26827313125	-13.509382875898151	-8180.26827313125	0.9554593213154183	7.048713857229728	-11.556537707315261
113000	-8195.444194393453	-8185.436258928636	-10.007935464817416	-8185.436258928636	0.9992348139902765	2.4719178576138905	-9.102941154894665
114000	-8194.323820317808	-8182.920858026922	-11.402962290884949	-8182.920858026922	0.9294362564234744	4.190783254534758	-9.970074640164428
115000	-8196.185249860904	-8185.056525885105	-11.128723975799751	-8185.056525885105	1.0655942383117711	3.5430774704601764	-9.863728284375007
116000	-8195.414721480322	-8180.391388598645	-15.023332881675909	-8180.391388598645	0.9535974267215195	9.9577538876907	-12.724981348795414
117000	-8193.551124789641	-8183.212070664076	-10.339054125564767	-8183.212070664076	0.968964253239914	2.2410506285026863	-9.532109339076722
118000	-8199.422063245847	-8187.875281120685	-11.54678212516238	-8187.875281120685	1.0612358001172946	3.3452219741838825	-10.339249073788734
119000	-8193.854556779801	-8183.204295312043	-10.650261467757547	-8183.204295312043	0.976005549131315	3.208611619812372	-9.48442314137057
120000	-8193.10676769205	-8182.496436324489	-10.610331367561482	-8182.496436324489	0.9534878437953775	2.814992661529657	-9.575371712889867
121000	-8195.833491542424	-8182.970234211532	-12.863257330890765	-8182.970234211532	0.9749809407494117	6.148656819433529	-11.047023676269964
122000	-8194.547943943777	-8183.717919458622	-10.830024485153537	-8183.717919458622	1.1123653995230438	2.0643804600002915	-10.105194323125675
